"","species","clade","dn","ds","w","clade.age","clade.age.sd","tip.age","tip.age.sd","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU"
"1","Pseudoleistes_virescens_JX516066.1",1156,0.00066,0.015377,0.0429212460167783,10.84211786,1.1585656888804,1.50820991,0.433619138789779,0.000668257279822426,0.000442817847573932,0.000280866720655492,0.0104476666877731,0.000299761772309675,0.00324460942208589,0.0155693821088325,0.0103169849123399,0.0065437690356356,0.243414804027101,0.00698399511031192,0.0755944834597192
"2","Pseudoleistes_guirahuro_JX516071.1",1156,0.000532666666666667,0.012651,0.0421047084551946,10.84211786,1.1585656888804,1.50820991,0.433619138789779,0.000539330875331432,0.000357385313345022,0.000226679302832059,0.00843200574094008,0.000241928945530737,0.00261862922045113,0.0128092770409599,0.00848801301463306,0.00538370436820095,0.200262774646995,0.00574588815377227,0.0621932633315281
"3","Xanthopsar_flavus_JX516065.1",1156,0.000442,0.021859,0.0202205041401711,10.84211786,1.1585656888804,2.47073856,0.642497318100952,0.00024507400444401,0.000182085604807803,0.000114570785953,0.00357241000274801,0.000124108164846098,0.00107842352898494,0.0121200738985104,0.0090049982703479,0.00566606970621407,0.17667264762459,0.00613773840581643,0.0533331672400042
"4","Chrysomus_ruficapillus_JX516056.1",1156,0.000381666666666667,0.0160926666666667,0.0237168068271262,10.84211786,1.1585656888804,1.18043604,0.415398330325983,0.000489131904021175,0.00032974792040868,0.000144885723757969,0.00866026790103848,0.00020112982279083,0.00243523458598338,0.0206238515828247,0.0139035546737906,0.006108989494836,0.365153199760992,0.00848047649318402,0.102679698988738
"5","Chrysomus_icterocephalus_JX516060.1",1156,0.000567333333333333,0.0144586666666667,0.0392382884544449,10.84211786,1.1585656888804,1.18043604,0.415398330325983,0.000727076419776454,0.000490158044135872,0.000215367250511845,0.0128731667839017,0.000298972016061129,0.00361988582126088,0.0185297689684039,0.0124918303892113,0.00548870144430188,0.328076664170694,0.00761939492871184,0.0922539173813232
"6","Chrysomus_cyanopus_JX516076.1",1156,0.00173833333333333,0.0546683333333333,0.0317978110423463,10.84211786,1.1585656888804,2.95019137,0.861856607663974,0.000855508496096034,0.000584502973532081,0.000356834311052503,0.0121918147685776,0.00039942337423115,0.00434008010465172,0.026904634880581,0.018381861970111,0.0112219772165227,0.383416794078729,0.0125613481286251,0.136489901737949
"7","Chrysomus_thilius_JX516069.1",1156,0.000992666666666667,0.0605283333333333,0.0164000330423768,10.84211786,1.1585656888804,2.95019135,0.861856668911543,0.00048853442160268,0.000333777536946987,0.000203768429564651,0.00696212445323477,0.000228088745629984,0.0024783828605679,0.0297886242265691,0.0203522478329478,0.0124248792083603,0.424518928421973,0.0139078223221023,0.151120601657563
"8","Molothrus_badius_JX516074.1",1156,0.000535666666666667,0.0498006666666667,0.0107562147762413,10.84211786,1.1585656888804,2.90138693,0.822042108578599,0.000258982599200571,0.000188330766856306,9.64712879955499e-05,0.00363053079851345,0.000122487187763478,0.00125430210750586,0.0240774849320247,0.0175090188113664,0.00896888821973314,0.337528663571566,0.0113875736317605,0.11661185032084
"9","Oreopsar_bolivianus_JX516058.1",1156,0.00166066666666667,0.0494773333333333,0.0335641910100248,10.84211786,1.1585656888804,2.90138693,0.822042108578599,0.000802894405237863,0.000583860535456201,0.000299079002360815,0.0112553232347194,0.000379733148374392,0.00388857069047553,0.0239211606499933,0.0173953406260206,0.00891065726182668,0.335337241745456,0.0113136392371553,0.115854742016994
"10","Gnorimopsar_chopi_JX516055.1",1156,0.00306233333333333,0.0777536666666667,0.0393850665134763,10.84211786,1.1585656888804,4.6054093,1.05308363345297,0.000700116119802533,0.000686812443010563,0.000461016898800995,0.00102252049353893,0.000469786528394738,0.000976249490631733,0.0177761822380819,0.0174383974386728,0.0117053731175812,0.0259621370244242,0.0119280369434946,0.024787300798329
"11","Amblyramphus_holosericeus_JX516063.1",1156,0.002105,0.078625,0.0267726550079491,10.84211786,1.1585656888804,4.22971331,1.03327890580504,0.000529354250432125,0.000496272765044638,0.000341537480047234,0.000885005980622363,0.000348854928372655,0.000791621307000225,0.0197721985464256,0.0185365539912754,0.0127569521941633,0.0330563397750277,0.0130302701868409,0.0295682780346283
"12","Curaeus_curaeus_JX516070.1",1156,0.001741,0.070062,0.0248494190859524,10.84211786,1.1585656888804,4.22971331,1.03327890580504,0.00043781745843341,0.000410456476932406,0.00028247826734548,0.000731969316989802,0.000288530370687313,0.000654732871965506,0.0176188206621261,0.0165177493893384,0.011367600440413,0.0294561943061112,0.0116111515399739,0.0263480152071495
"13","Macroagelaius_imthurni_JX516073.1",1156,0.003125,0.095196,0.0328270095382159,10.84211786,1.1585656888804,4.36738313,1.1656375080455,0.000771840248348604,0.000711926801791514,0.000463148153609866,0.00147313867161076,0.000485819233880715,0.00118033344552565,0.023512353370174,0.0216872268234704,0.0141087525219343,0.0448758108744504,0.0147993752923227,0.0359561672576832
"14","Gymnomystax_mexicanus_JX516075.1",1156,0.00271266666666667,0.0737113333333333,0.0368012155525609,10.84211786,1.1585656888804,4.36738313,1.1656375080455,0.000669998500379834,0.000617990433384463,0.000402037298568223,0.00127876293435396,0.000421717005367601,0.00102459238183336,0.0182058796243542,0.0167926636146522,0.0109245657387055,0.0347478450141838,0.0114593227162643,0.0278412646552394
"15","Quiscalus_quiscula_JX516064.1",1156,0.000596,0.032931,0.0180984482706265,10.84211786,1.1585656888804,2.56093209,0.580748577478894,0.000245558159477765,0.000238169501527473,0.000145710512328919,0.000474737361113434,0.000152687966387406,0.000415002497821727,0.0135679123318159,0.0131596641859081,0.00805099476762352,0.0262308322799102,0.00843652251863034,0.0229302806304821
"16","Quiscalus_mexicanus_MN356197.1",1156,0.001222,0.0384946666666667,0.0317446572685394,10.84211786,1.1585656888804,2.56093209,0.580748577478894,0.000503476628996356,0.000488327400782839,0.00029875544641936,0.00097337089812184,0.000313061568666796,0.000850894383117703,0.0158602004972764,0.0153829791467554,0.00941120403008547,0.0306625108561655,0.00986186639277586,0.026804333589734
"17","Euphagus_cyanocephalus_JX516072.1",1156,0.00104966666666667,0.0767886666666667,0.0136695519304064,10.84211786,1.1585656888804,3.32883953,0.711072716751567,0.000330968984419748,0.000307375582046748,0.000201662624768743,0.000575679979700379,0.000226575188094981,0.000503818609282167,0.0242121311733374,0.0224861490421661,0.0147526872713484,0.0421140343612758,0.0165751730011713,0.0368569951558894
"18","Dives_dives_JX516061.1",1156,0.00245566666666667,0.094418,0.0260084588390632,10.84211786,1.1585656888804,5.26312157,1.30616180827736,0.000498475212191824,0.000455225680731371,0.000302411500815694,0.000816943182028625,0.000329098003941929,0.000747380432781667,0.0191658881164902,0.0175029856074228,0.0116274287025992,0.0314106724694362,0.012653498847369,0.0287360522746217
"19","Molothrus_aeneus_JX516067.1",1156,0.002048,0.094645,0.0216387553489355,10.84211786,1.1585656888804,5.36694019,1.36982975238512,0.000409675842305359,0.000376088872760045,0.000248224732588756,0.000754540413781415,0.00027248628656502,0.00064067406904191,0.0189325049291947,0.0173803375792844,0.0114713036210268,0.0348698620421592,0.0125925120077863,0.0296077135080428
"20","Agelaius_phoeniceus_KM078767.1",1156,0.00166733333333333,0.114854,0.0145169809787498,10.84211786,1.1585656888804,5.3669402,1.36982972418141,0.000333528410038416,0.000306184332707279,0.000202086606837395,0.000614292179318789,0.000221838607649452,0.0005215904448808,0.0229750531826583,0.0210914606250071,0.0139207048031001,0.0423154222092044,0.0152813183384467,0.0359296775028025
"21","Nesopsar_nigerrimus_JX516054.1",1156,0.002035,0.0942583333333333,0.0215896030412872,10.84211786,1.1585656888804,7.57576028,1.42572277334471,0.000278669923563743,0.000269498081143563,0.0001854020189961,0.00045055875928295,0.000203463959404806,0.000391282026036001,0.0129075983023321,0.0124827714816332,0.00858756034752204,0.0208692470362385,0.00942416398373365,0.0181236322542719
"22","Icterus_mesomelas_JX516068.1",1156,0.00233866666666667,0.102548333333333,0.0228055063466008,10.84211786,1.1585656888804,6.99552788,0.852537656015065,0.000339281797259058,0.000337805525960683,0.000266661771279531,0.000463303136085457,0.000270622964334377,0.000415517192720685,0.0148771876450631,0.0148124545373681,0.0116928678200244,0.0203154066848647,0.0118665624091575,0.0182200380208887
"23","Icterus_bullockii_FJ236287.1",1156,0.0023,0.11799,0.0194931773879142,10.84211786,1.1585656888804,6.99552788,0.852537656015065,0.000333672235046679,0.000332220371882656,0.000262252882244693,0.000455643050027031,0.000266148582369897,0.00040864718212268,0.0171173856578946,0.0170429050775802,0.0134535728591528,0.0233744884663867,0.0136534222755757,0.0209636004428935
