"","species","clade","dn","ds","w","clade.age","clade.age.sd","tip.age","tip.age.sd","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU"
"1","Erpetoichthys_calabaricus_AP004350.1",2531,0.011089,0.480608,0.0230728577135628,66.65953009,3.23158397329705,66.65952941,3.23158409735107,0.00016674865245026,0.000166254569751273,0.000149995829766948,0.000191168629919134,0.000153522018467174,0.000186956108896906,0.00722704809782799,0.00720563407512128,0.00650096453716595,0.00828543357274551,0.00665379297064401,0.00810285883170026
"2","Polypterus_retropinnis_HM143937.1",2531,0.00402533333333333,0.120897333333333,0.0332954683312563,66.65953009,3.23158397329705,32.37246659,1.48518687762443,0.00012460693856797,0.00012359791843087,0.000108411494914975,0.000140250732678259,0.000115280738405522,0.000137344580237348,0.0037424594040323,0.00371215437491962,0.00325604355032312,0.00421230695069089,0.00346235521478765,0.00412502322751278
"3","Polypterus_endlicherii_congicus_HM143929.1",2531,0.003682,0.110104666666667,0.03344090774233,66.65953009,3.23158397329705,14.59282755,1.11940021430885,0.000253828280853304,0.00025064466055827,0.000211005392557424,0.000334488356816409,0.000217723509583582,0.000291285776243129,0.00759035259476537,0.00749515122285393,0.00630979859109296,0.010002370730894,0.00651069376648482,0.0087104626013012
"4","Polypterus_ansorgii_HM143926.1",2531,0.00214633333333333,0.064059,0.0335055703856341,66.65953009,3.23158397329705,9.16745669,1.02237818728761,0.000236998662529507,0.000235681026253546,0.00017452462503429,0.000296944716032723,0.000189052486289969,0.000293536741011166,0.00707341077324633,0.00703408488621333,0.00520882417537115,0.00886254770818769,0.00564241957722431,0.00876083402349787
"5","Polypterus_bichir_bichir_HM143927.1",2531,0.00172133333333333,0.0513703333333333,0.0335083154349787,66.65953009,3.23158397329705,9.16745669,1.02237818728761,0.000190070056422174,0.000189013328090279,0.000139966635141649,0.000238146065164308,0.000151617803882808,0.000235412910480146,0.00567232503200573,0.00564078873069734,0.00417707167085875,0.00710707363449587,0.0045247814434902,0.00702550717409097
"6","Polypterus_mokelembembe_HM143934.1",2531,0.00368533333333333,0.141975,0.0259576216470036,66.65953009,3.23158397329705,21.68790929,1.3497512372969,0.000170585760537251,0.000169717134562001,0.0001472184984837,0.000200374110207827,0.00015060213707705,0.000190823849970416,0.00657170224826598,0.00653823901395804,0.00567149411782471,0.00771927848139188,0.00580184652989713,0.00735136109792416
"7","Polypterus_ornatipinnis_AP004351.1",2531,0.004512,0.102738666666667,0.0439172528356737,66.65953009,3.23158397329705,15.95927154,1.22659796036331,0.000284382595358469,0.000282681518249404,0.000238730790293096,0.000338163175873856,0.000242927537138115,0.000330087907706545,0.00647541858828352,0.00643668490165177,0.00543592266998943,0.00770000749225299,0.005531482992506,0.00751613287246457
"8","Polypterus_weeksii_HM143939.1",2531,0.00297,0.102942666666667,0.0288510109186991,66.65953009,3.23158397329705,15.95927154,1.22659796036331,0.000187193330721332,0.000186073605762573,0.000157143272865801,0.000222594111778669,0.000159905759153413,0.00021727860946109,0.00648827631200984,0.00644946571497688,0.00544671634933779,0.0077152967847792,0.00554246641838725,0.00753105705978109
"9","Polypterus_teugelsi_HM143938.1",2531,0.0110236666666667,0.137561333333333,0.080136375531884,66.65953009,3.23158397329705,22.5110976,1.11437947851236,0.000490894980784479,0.000491461504035167,0.000437831286901346,0.000563271448415629,0.00044834337099764,0.000540846738257245,0.0061257447385946,0.00613281422791113,0.00546357735791464,0.0070289109618081,0.00559475479171449,0.00674907911254431
"10","Polypterus_senegalus_senegalus_AP004352.1",2531,0.00352533333333333,0.135739,0.0259714108202752,66.65953009,3.23158397329705,19.29322009,1.20700147031907,0.000183453607377144,0.00018197320156822,0.000163045849399347,0.000214829469459978,0.000165620925801142,0.000210474537065467,0.00706367507898058,0.00700667371624488,0.00627789728203987,0.00827176740403591,0.00637704770631274,0.00810408562407227
"11","Polypterus_palmas_polli_HM143936.1",2531,0.00294066666666667,0.0839196666666667,0.0350414483692738,66.65953009,3.23158397329705,13.98965606,1.12490405066752,0.000211564798533883,0.000210934034296445,0.000177377475433159,0.000255183534871053,0.000182562437779699,0.000247292979569453,0.00603755861642391,0.0060195580979867,0.00506193333003591,0.00728233411421462,0.00520989988358414,0.00705715634135412
"12","Polypterus_delhezi_HM143930.1",2531,0.00434633333333333,0.101211666666667,0.0429430072290744,66.65953009,3.23158397329705,13.98965606,1.12490405066752,0.000312694786679131,0.000311762511130282,0.000262165597616523,0.000377163694307828,0.000269829021334107,0.000365501378440955,0.00728162294296479,0.00725991334205408,0.00610496596612416,0.00878288966340649,0.00628342164987972,0.00851131306410916
"13","Polyodon_spathula_AY510086.1",2543,0.00212033333333333,0.0752203333333333,0.0281883001493391,120.80020152,0.00200772534481146,63.10010197,0.0010196999999998,3.36026926690152e-05,3.36027469624934e-05,3.3597317614669e-05,3.36027469624934e-05,3.36027469624934e-05,3.36027469624934e-05,0.001192079426251,0.00119208135235077,0.00119188874237444,0.00119208135235077,0.00119208135235077,0.00119208135235077
"14","Psephurus_gladius_AY571339.1",2543,0.00420566666666667,0.0943273333333333,0.0445858747199468,120.80020152,0.00200772534481146,63.10010197,0.0010196999999998,6.6650711115385e-05,6.66508188061278e-05,6.66400497318471e-05,6.66508188061278e-05,6.66508188061278e-05,6.66508188061278e-05,0.00149488400831052,0.00149488642366614,0.00149464488810474,0.00149488642366614,0.00149488642366614,0.00149488642366614
"15","Scaphirhynchus_platorynchus_MF101788.1",2543,0.002525,0.0696953333333333,0.0362291114660953,120.80020152,0.00200772534481146,16.1716424,1.68994618232662,0.000157851049354495,0.000156538444922786,0.000124336529200692,0.000203601759473993,0.000131871468482157,0.000187100193724327,0.00435702237694177,0.00432079172212879,0.00343195083095128,0.00561983861140321,0.00363993107050299,0.00516436054192008
"16","Acipenser_sturio_KP997216.1",2543,0.000834666666666667,0.0199166666666667,0.041907949790795,120.80020152,0.00200772534481146,3.91020898,0.556089036854293,0.000217983096930632,0.000210877925573457,0.000154745113045507,0.00036300713720742,0.000165540561270295,0.000286060431146104,0.00520147365878803,0.00503193133107591,0.00369250020146528,0.0086620113610796,0.00395009925555117,0.00682592282786729
"17","Acipenser_oxyrinchus_oxyrinchus_KU985073.1",2543,0.00139033333333333,0.0238013333333333,0.0584140944484903,120.80020152,0.00200772534481146,3.91020898,0.556089036854293,0.000363102035662007,0.000351266704299876,0.000257764323687225,0.000604673629909005,0.000275746677738978,0.000476500822008945,0.00621600042062093,0.00601338953580158,0.00441270768845903,0.0103515022464691,0.00472055041411507,0.00815729194311357
"18","Huso_dauricus_MK078264.1",2543,0.000326,0.00992066666666667,0.0328606948457765,120.80020152,0.00200772534481146,2.61485866,0.439441880551008,0.000128315209519899,0.00012729799841894,8.39185752994168e-05,0.000210561262024114,9.59840632968557e-05,0.000180633703872125,0.00390482338009327,0.00387386812775511,0.00255376752358,0.00640769353820212,0.00292093833521577,0.00549695326650529
"19","Acipenser_medirostris_KM591217.1",2543,0.000798333333333333,0.01752,0.0455669710806697,120.80020152,0.00200772534481146,2.61485863,0.439441783022798,0.000314227940911485,0.000311736918033078,0.000205506122537938,0.000515638264363755,0.000235052997541891,0.000442349407744109,0.00689595848614098,0.00684129119491382,0.00450997987498707,0.0113160531001916,0.00515840732810096,0.00970767635533627
"20","Acipenser_transmontanus_NC_004743.1",2543,0.000232333333333333,0.00426833333333333,0.05443186255369,120.80020152,0.00200772534481146,1.34237566,0.522068787245246,0.000205504375878498,0.000175792602834397,6.65924500021592e-05,0.000610704412930812,9.65833896957038e-05,0.000473080024259663,0.00377544265871472,0.00322959007072375,0.00122340935764369,0.0112196126364118,0.00177439068156885,0.00869123344425393
"21","Acipenser_schrenckii_MH973731.1",2543,0.000139333333333333,0.004855,0.028698935805012,120.80020152,0.00200772534481146,1.34237566,0.522068787245246,0.000123243657270032,0.00010542511905994,3.99363616942648e-05,0.000366247409763385,5.79223197888152e-05,0.000283712267059597,0.00429436332090433,0.00367348530887087,0.00139156245951427,0.0127617069933103,0.00201827413331123,0.00988581141082065
"22","Acipenser_sinensis_KJ174513.1",2543,0.00148866666666667,0.0349456666666667,0.0425994639297195,120.80020152,0.00200772534481146,3.72848205,0.498971911223232,0.000406974084924757,0.000397582227901788,0.000307776766327485,0.000652603399499661,0.000320477029586678,0.000533889676771542,0.00955350249468356,0.00933303359304518,0.00722489763803729,0.0153195214046901,0.00752302963519448,0.0125327792305639
"23","Huso_huso_AY442351.1",2543,0.00114,0.0215633333333333,0.0528675220281342,120.80020152,0.00200772534481146,5.19788305,0.621860856661297,0.000222385368575225,0.000222642620800089,0.000171284023167216,0.000282619355855947,0.000176279490907432,0.000273335487004995,0.00420646476407348,0.00421133074256076,0.00323987235634129,0.00534580296208223,0.00333436265111163,0.00517019668255939
"24","Pseudoscaphirhynchus_kaufmanni_MN746333.1",2543,0.000469333333333333,0.0164156666666667,0.0285905740451195,120.80020152,0.00200772534481146,1.86192564,0.344875128582738,0.000261216233742132,0.000249998986498789,0.000171554194493963,0.000422268167877988,0.000182672412317418,0.000375375765456026,0.00913644592549629,0.00874410517621155,0.00600037600585526,0.014769488965545,0.00638925304644596,0.013129353921458
"25","Acipenser_stellatus_NC_005795.1",2543,0.000611333333333333,0.010612,0.0576077396657872,120.80020152,0.00200772534481146,1.86192564,0.344875128582738,0.00034024898628059,0.000325637884402542,0.000223459085725802,0.000550028281170619,0.000237941196157774,0.000488948262674966,0.00590630683055008,0.00565267594756779,0.00387897680107231,0.00954781917085486,0.00413036855009754,0.00848754465131964
"26","Acipenser_nudiventris_KU321568.1",2543,0.000561666666666667,0.0154726666666667,0.0363005730535568,120.80020152,0.00200772534481146,3.09116233,0.506504035498279,0.000186999439353771,0.000180968787121669,0.000132345696699165,0.000318323393520069,0.000141883285595409,0.000253800593378113,0.00515141838333729,0.00498528733567575,0.00364582940616132,0.00876910105662586,0.00390856875416481,0.00699164150945118
"27","Acipenser_ruthenus_KF153104.1",2543,0.000516333333333333,0.025587,0.0201795182449421,120.80020152,0.00200772534481146,3.09116233,0.506504035498279,0.000171906309530559,0.00016636240430354,0.000121663788835019,0.000292630822885808,0.000130431578271388,0.000233315797710799,0.00851885101735003,0.00824412170222341,0.0060290730114686,0.0145013780474742,0.00646356254337638,0.0115620102957254
"28","Acipenser_fulvescens_KU985082.2",2543,0.000614333333333333,0.0211003333333333,0.0291148639042037,120.80020152,0.00200772534481146,2.49853506,0.530718088161288,0.00025539538069821,0.00025098539269418,0.000108907009723156,0.000432972741981371,0.000180866064455654,0.000376064760263368,0.00877199294279838,0.00862052433148903,0.00374059827590099,0.0148711923712223,0.00621215558660193,0.0129165900105434
"29","Acipenser_brevirostrum_KX817302.2",2543,0.000287,0.00830066666666667,0.034575536101518,120.80020152,0.00200772534481146,2.07797591,0.45036855781027,0.000142858322193812,0.000141457058705313,5.53112268299922e-05,0.000202408877216095,0.000103433040934098,0.000194624406581818,0.00413177461007005,0.00409124701031323,0.00159972145240472,0.00585410669040093,0.00299150939063984,0.00562896280220723
"30","Acipenser_baerii_MW856903.1",2543,0.000240666666666667,0.00342533333333333,0.0702608018684313,120.80020152,0.00200772534481146,2.07710045,0.448403431192987,0.000119830764365946,0.000118648481036162,4.65757291681988e-05,0.000169780804046145,8.67455876347965e-05,0.000163228969582828,0.00170551375986768,0.00168868669131246,0.000662897774144613,0.00241643703930496,0.00123462279575508,0.0023231868302398
"31","Acipenser_gueldenstaedtii_KJ789859.1",2543,0.00134133333333333,0.00675533333333333,0.198559163130366,120.80020152,0.00200772534481146,2.07710037,0.448403387641166,0.000667865664661548,0.000661276298738941,0.000259585504394504,0.00094625688852205,0.000483468391479119,0.000909741807544078,0.00336356002982876,0.0033303741228239,0.00130734588271844,0.00476561682474847,0.00243488330559538,0.00458171656851101
"32","Amia_calva_AY442347.1",2562,0.0168626666666667,0.952079333333333,0.0177114092032947,251.20036715,0.00366927780132863,251.20036693,0.00366930000000139,6.71283520653737e-05,6.71284501061571e-05,6.71186460278183e-05,6.71284501061571e-05,6.71284501061571e-05,6.71284501061571e-05,0.003790119199148,0.00379012473460722,0.00378957118868514,0.00379012473460722,0.00379012473460722,0.00379012473460722
"33","Lepisosteus_osseus_DQ536423.1",2562,0.000644333333333333,0.0171376666666667,0.0375974947970358,251.20036715,0.00366927780132863,4.97525882,0.972722631367946,0.000134897150469925,0.000131677211087091,8.95328087257295e-05,0.000256161322529236,9.45564242721808e-05,0.000195955390018331,0.00358792922768249,0.00350228683580994,0.00238135038541952,0.00681325508287409,0.00251496608437953,0.00521192678065827
"34","Lepisosteus_oculatus_AB042861.1",2562,0.000797,0.0166186666666667,0.0479581193838254,251.20036715,0.00366927780132863,4.97525882,0.972722631367946,0.000166859330974439,0.000162876467516417,0.000110746479908546,0.000316855521038491,0.000116960377876246,0.000242384551233227,0.0034792717712512,0.00339622298807967,0.00230923316700981,0.00660692131195943,0.00243880242551156,0.00505408790727051
"35","Atractosteus_tropicus_KJ531198.1",2562,0.00137566666666667,0.034699,0.0396457150542283,251.20036715,0.00366927780132863,8.88707339,1.07370863551298,0.000157069540459605,0.000156615780643408,0.000120298386637441,0.000208419880357797,0.000124721759644878,0.000200192501686908,0.00396182892009292,0.00395038355164451,0.00303433514751579,0.00525705943436046,0.00314590768445671,0.00504953691497507
"36","Atractosteus_spatula_NC_008131.1",2562,0.000469666666666667,0.008467,0.0554702570764931,251.20036715,0.00366927780132863,4.54781864,0.858988482391965,0.000107488742967598,0.000103742536966152,7.15663346273177e-05,0.000233306922790973,7.58028095385887e-05,0.000153473875710497,0.00193777257638039,0.00187023717635005,0.00129017492254684,0.00420598236040704,0.00136654873320773,0.00276677779767376
"37","Atractosteus_tristoechus_KY581571.1",2562,0.00112466666666667,0.00829733333333333,0.135545556805399,251.20036715,0.00366927780132863,4.54781864,0.858988482391965,0.000257393199980608,0.000248422512224128,0.000171373181712257,0.000558678181331969,0.000181517870392618,0.000367509479522509,0.00189894236334241,0.00183276027690664,0.00126432164765308,0.00412170044152797,0.00133916503551068,0.0027113354962283
"38","Megalops_atlanticus_AP004808.1",2569,0.00445033333333333,0.143898,0.030926999217038,126.00108936,0.0108936,24.61983635,1.99899705637087,0.000181959128246256,0.000181178005349737,0.000151169936533197,0.000229757592059209,0.000156661342905286,0.000208920554286007,0.00588350415018644,0.00585824716062088,0.00488796004657044,0.00742902958178474,0.00506552031789039,0.00675528048550248
"39","Megalops_cyprinoides_AB051110.1",2569,0.003479,0.184447666666667,0.0188617186808182,126.00108936,0.0108936,24.61983635,1.99899705637087,0.000142244582541096,0.000141633948156333,0.000118175464579206,0.000179610515191518,0.000122468312179048,0.00016332138604472,0.00754144333017511,0.00750906905956404,0.00626536036185221,0.00952248934632752,0.0064929561431533,0.0086588814523468
"40","Elops_hawaiensis_AB051070.1",2569,0.000283,0.00824966666666667,0.0343044163400541,126.00108936,0.0108936,1.89084102,0.530192745855026,0.000163202515508446,0.000150560762688945,8.89833013244991e-05,0.000446145648424617,9.46296501849364e-05,0.00026776536216649,0.00475747827599357,0.00438896150269576,0.00259393135981158,0.0130054872236288,0.00275852675197525,0.00780556531008064
"41","Elops_saurus_AP004807.1",2569,0.000265333333333333,0.00998433333333333,0.0265749674490034,126.00108936,0.0108936,1.89084102,0.530192745855026,0.000153014372608626,0.00014116179870483,8.34283955881052e-05,0.000418294388864541,8.87222633064893e-05,0.000251049738851032,0.00575783857128916,0.00531183336257005,0.00313936021740014,0.0157401656151502,0.0033385652673609,0.00944685028618713
"42","Pterothrissus_gissu_NC_005796.1",2573,0.00597233333333333,0.578753333333333,0.0103193070162303,83.34824654,3.48438820538855,83.34824626,3.48438816680512,7.17814989599563e-05,7.16268775227922e-05,6.56711474900263e-05,8.25848793442149e-05,6.65952443498927e-05,7.80790605951844e-05,0.00695603869979426,0.00694105499624508,0.00636391061790663,0.00800294818385816,0.0064534609005383,0.00756630851978539
"43","Aldrovandia_affinis_AP002974.1",2573,0.00191833333333333,0.150612,0.0127369222461247,83.34824654,3.48438820538855,19.15441541,1.49430944741113,0.000100760882997402,0.000100038571059612,8.42410840766273e-05,0.000119830570608815,8.77492404222845e-05,0.000115880533205408,0.00791092864118407,0.00785421855661003,0.00661392779580313,0.00940812609932315,0.00688935982544628,0.0090980011470719
"44","Halosauropsis_macrochir_NC_035885.1",2573,0.002259,0.136571666666667,0.0165407661423184,83.34824654,3.48438820538855,16.47499343,1.26446664154518,0.000137945916472349,0.000136837587808831,0.000114561850873231,0.00017249273148158,0.000119715427431475,0.000163685445314982,0.00833975375054872,0.00827274786617899,0.00692603050472567,0.0104283398965583,0.00723759869412525,0.00989588051161694
"45","Notacanthus_chemnitzi_AP002975.2",2573,0.00277333333333333,0.142693333333333,0.0194356195103719,83.34824654,3.48438820538855,6.92150714,0.732316816643748,0.000405409490792428,0.000401593559575529,0.000328236941939501,0.000563008081805074,0.000332038237606663,0.000520818217877202,0.0208590979349066,0.0206627609354679,0.0168884218876757,0.0289678485167207,0.0170840058599351,0.026797098883278
"46","Notacanthus_bonaparte_MT027058.1",2573,0.00186033333333333,0.189695333333333,0.00980695360630906,83.34824654,3.48438820538855,6.92150714,0.732316816643748,0.000271945957705834,0.000269386256729691,0.000220179131365908,0.00037766203179737,0.000222729014913797,0.000349361355044791,0.0277299117159975,0.0274689029380529,0.0224513279255508,0.0385096174569859,0.0227113356354117,0.0356238409061136
"47","Dysomma_anguillare_MK189460.1",2578,0.004433,0.296096,0.0149714957311142,30.84731211,1.98199564118567,30.84731188,1.98199562637731,0.00014430252427248,0.000143312238433884,0.000122290997843231,0.000173651807012948,0.000128658909295412,0.000161967604595199,0.00963848414775192,0.00957233939799667,0.00816825519905018,0.0115988282087313,0.00859359088805192,0.0108183983420302
"48","Simenchelys_parasitica_NC_013605.1",2578,0.00460833333333333,0.222028666666667,0.0207555781085325,30.84731211,1.98199564118567,24.47775906,1.55216333008985,0.00018901828757635,0.000189290614565073,0.000158519738212765,0.000226129544471887,0.000166762597257497,0.000213961421736609,0.00910686691490639,0.00911998757997769,0.00763745232167722,0.010894880561237,0.00803459177988118,0.0103086226082351
