"","species","clade","dn","ds","w","clade.age","clade.age.sd","tip.age","tip.age.sd","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU"
"1","Capra_aegagrus_KT290893.1",1379,0.000880666666666667,0.0151213333333333,0.0582400141081033,9.20880706,0.481764070346141,1.61732321,0.265079834022507,0.000560596940826291,0.000540084851894043,0.000382088025734395,0.00107640170562002,0.000415556519200486,0.000781797774047614,0.00962563195444507,0.00927343271056827,0.00656057577570594,0.0184821676660661,0.00713524070288072,0.0134237222641544
"2","Capra_falconeri_FJ207525.1",1379,0.000662666666666667,0.0148806666666667,0.0445320550154563,9.20880706,0.481764070346141,1.61732321,0.265079834022507,0.000421826918381024,0.000406392386663648,0.000287506054186214,0.000809949504455945,0.000312689765393856,0.000588271754279583,0.00947243324465075,0.00912583949971759,0.00645615959304877,0.0181880109546893,0.00702167832329603,0.013210074272912
"3","Capra_caucasica_JN632609.1",1379,0.00100766666666667,0.013565,0.0742843101118073,9.20880706,0.481764070346141,2.03652122,0.279055220463569,0.000504418320142731,0.000489240617143252,0.000360544870005863,0.00076976707352536,0.000381862131646739,0.000671024121377569,0.0067903749712896,0.00658605587649509,0.00485358037872597,0.010362444941156,0.00514054894057692,0.00903318776694018
"4","Capra_pyrenaica_FJ207528.1",1379,0.00133833333333333,0.020777,0.0644141759317194,9.20880706,0.481764070346141,2.65136914,0.298613574751245,0.000511492867741894,0.000504624269935342,0.000392116878370716,0.000747074176557724,0.0004259200746327,0.000651555440567202,0.00794068790516065,0.00783405613184054,0.00608743141861148,0.0115979777083486,0.00661221025452822,0.0101150939392265
"5","Capra_nubiana_FJ207527.1",1379,0.00178533333333333,0.0210866666666667,0.084666455896301,9.20880706,0.481764070346141,3.16439956,0.304946727386446,0.000569599746378367,0.000564352588087911,0.000446425631832715,0.000780942666035614,0.000480470584295412,0.000713535247452963,0.00672757280729938,0.00666559834250209,0.00527275680913696,0.00922375523775447,0.00567486354789539,0.00842760264262033
"6","Capra_sibirica_FJ207529.1",1379,0.00262533333333333,0.0408896666666667,0.0642053004426546,9.20880706,0.481764070346141,4.46801227,0.362411278036372,0.000591407144599926,0.000587894511062329,0.000467639256569957,0.000705742165934894,0.00051057542513274,0.00070260933785768,0.00921118880407927,0.00915647940293357,0.007283499233644,0.0109919611164382,0.00795223169446522,0.0109431671998049
"7","Hemitragus_jemlahicus_FJ207531.1",1379,0.00227533333333333,0.0518036666666667,0.0439222448861406,9.20880706,0.481764070346141,5.15350245,0.345860607768166,0.000443496464176479,0.000439553563851986,0.000379042998057974,0.000530633554386597,0.000385914139778952,0.000505167231057177,0.0100973086718621,0.0100075386627309,0.00862986395710339,0.0120812029476671,0.00878630272153336,0.0115013982633793
"8","Pseudois_nayaur_nayaur_JX101652.1",1379,0.00107766666666667,0.0156453333333333,0.068881029486961,9.20880706,0.481764070346141,2.74520415,0.423769786149269,0.000403367908160816,0.000388204195762524,0.000297123426155684,0.000726601270304887,0.000302304521054872,0.000590883902782078,0.00585600870319705,0.00563586518166095,0.00431357412002573,0.0105486412691092,0.00438879214359154,0.00857832566068036
"9","Pseudois_schaeferi_JQ040802.1",1379,0.00143733333333333,0.0193536666666667,0.0742667194846799,9.20880706,0.481764070346141,2.74520415,0.423769786149269,0.000537990231979411,0.000517765695059698,0.000396287105964525,0.000969101354022479,0.000403197369251038,0.000788088892297037,0.00724402849233688,0.00697170547793626,0.00533599852954692,0.0130489317522957,0.00542904509649456,0.0106116023134643
"10","Rupicapra_pyrenaica_pyrenaica_KJ184174.1",1379,0.000791,0.012639,0.0625840651950313,9.20880706,0.481764070346141,1.52036875,0.309388709762089,0.000544928633983607,0.000518621296319044,0.000357361488539358,0.00104894502122423,0.000372363479537557,0.000825294850415718,0.00870714665602883,0.00828679464497648,0.00571010348122497,0.0167605766412807,0.00594981291766775,0.0131869805491836
"11","Rupicapra_rupicapra_cartusiana_KJ184175.1",1379,0.000574333333333333,0.0188946666666667,0.0303965845741303,9.20880706,0.481764070346141,1.52036875,0.309388709762089,0.000395664574948906,0.00037656320841033,0.000259474860831569,0.000761623376135418,0.000270367583330473,0.000599234314060801,0.0130167444958815,0.0123883394692578,0.00853631631536662,0.0250562155849449,0.00889466981631138,0.0197138699119109
"12","Hemitragus_jayakari_FJ207523.1",1379,0.003625,0.060682,0.0597376487261461,9.20880706,0.481764070346141,5.71785102,0.556586177144785,0.000640056315047863,0.000630935298254317,0.000512836763987287,0.000833573440809502,0.000527297281858712,0.000774045151499893,0.0107144544302716,0.0105617698672189,0.0085848166930418,0.0139539044235041,0.00882688376765527,0.0129574090712597
"13","Ammotragus_lervia_EF466060.1",1379,0.002047,0.069305,0.0295361085058798,9.20880706,0.481764070346141,5.71785102,0.556586177144785,0.000361433179835304,0.000356282636007334,0.000289593615415717,0.0004707102988516,0.000297759320266147,0.000437095289688353,0.0122369939074185,0.0120626126470387,0.00980473156638315,0.0159367744318076,0.0100811967225429,0.0147986756481931
"14","Budorcas_taxicolor_taxicolor_MK748332.1",1379,0.00519533333333333,0.095785,0.0542395295018357,9.20880706,0.481764070346141,7.28482759,0.507745471687691,0.000716616825619143,0.00071469412005414,0.000607310181668584,0.000838758409379112,0.000627598774892627,0.000815228434482464,0.0132120767307705,0.0131766283118284,0.0111968187638506,0.0154639691214638,0.0115708742435051,0.0150301531368349
